Clase ID,Clase Nombre,Confianza,"BBox [x1, y1, x2, y2]"
19,Elingamitajohnsonii_Caucho_fruto,0.954,"[183.3022918701172, 434.11798095703125, 709.9722290039062, 1139.0831298828125]"
