Clase ID,Clase Nombre,Confianza,"BBox [x1, y1, x2, y2]"
15,Coffeaarabica_cafeCenicafe_hoja,0.844,"[251.8307342529297, 735.246337890625, 409.913330078125, 881.8175659179688]"
