Clase ID,Clase Nombre,Confianza,"BBox [x1, y1, x2, y2]"
20,Elingamitajohnsonii_Caucho_hoja,0.955,"[453.1900329589844, 520.4686279296875, 988.3456420898438, 1385.4188232421875]"
