Clase ID,Clase Nombre,Confianza,"BBox [x1, y1, x2, y2]"
15,Coffeaarabica_cafeCenicafe_hoja,0.925,"[239.49114990234375, 750.5333862304688, 555.474609375, 1018.80712890625]"
